date,station,station_code,district,latitude,longitude,temperature_c,rainfall_mm,humidity,wind_speed,wind_direction,pressure,visibility,monsoon_phase,spatial_resolution,source,source_url
2024-03-20,Satur,SRT,Virudhunagar,9.3592,77.9255,30.0,0.0,52,6.5,E,1012.9,9.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-20,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,30.1,0.0,56,11.1,NW,1012.0,7.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-20,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,28.0,0.0,52,16.1,NE,1005.6,8.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-20,Thoothukudi,TN,Thoothukudi,8.8053,78.146,26.9,4.5,73,11.9,S,1008.9,8.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Chennai Egmore,MS,Chennai,13.0777,80.2613,26.5,0.0,54,14.8,SW,1005.7,6.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Tambaram,TBM,Chengalpattu,12.9248,80.1202,30.8,0.0,66,22.2,S,1011.0,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,29.2,0.0,43,9.8,SW,1007.4,7.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Tindivanam,TMV,Viluppuram,12.2312,79.6508,29.0,0.0,28,10.6,NW,1008.5,6.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,26.8,0.0,54,10.1,S,1013.0,8.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.4,0.0,31,10.6,SW,1008.3,6.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Ariyalur,ALU,Ariyalur,11.1401,79.0768,28.7,0.0,65,13.6,S,1014.3,9.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,26.0,0.0,64,11.9,N,1014.8,8.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Dindigul Junction,DG,Dindigul,10.3644,77.9803,27.5,0.0,58,12.6,SW,1011.6,9.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Madurai Junction,MDU,Madurai,9.9195,78.1111,30.4,0.0,82,14.2,S,1009.7,8.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,29.0,0.0,42,2.9,NW,1009.6,11.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Satur,SRT,Virudhunagar,9.3592,77.9255,26.6,0.0,62,14.3,NW,1010.5,7.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,26.4,0.0,49,10.8,NW,1010.2,7.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,29.2,0.0,38,17.4,W,1005.9,7.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Thoothukudi,TN,Thoothukudi,8.8053,78.146,29.2,0.0,56,13.7,S,1008.0,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Chennai Egmore,MS,Chennai,13.0777,80.2613,26.3,0.0,49,11.7,SE,1006.3,6.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Tambaram,TBM,Chengalpattu,12.9248,80.1202,30.5,4.5,77,11.9,NW,1007.3,7.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.9,2.5,54,5.2,S,1013.5,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Tindivanam,TMV,Viluppuram,12.2312,79.6508,31.9,0.0,55,15.4,W,1014.8,9.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,27.6,0.0,64,12.5,NW,1006.2,7.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,29.9,1.2,80,15.5,NE,1005.7,7.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Ariyalur,ALU,Ariyalur,11.1401,79.0768,27.7,0.0,73,13.0,SW,1007.3,8.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,26.7,0.0,72,13.8,W,1004.1,8.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Dindigul Junction,DG,Dindigul,10.3644,77.9803,29.8,0.0,54,7.8,NE,1011.6,9.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.1,0.0,54,9.8,S,1012.0,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,27.9,0.0,42,18.1,E,1007.9,9.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Satur,SRT,Virudhunagar,9.3592,77.9255,26.5,0.0,53,11.3,SE,1013.6,8.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,30.7,0.0,60,17.5,E,1006.9,9.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,27.9,3.3,65,5.9,S,1010.0,7.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.1,0.0,59,6.1,NE,1008.8,7.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Chennai Egmore,MS,Chennai,13.0777,80.2613,28.2,0.0,36,18.4,SW,1011.2,9.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Tambaram,TBM,Chengalpattu,12.9248,80.1202,27.5,0.0,43,15.0,E,1012.4,9.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,31.7,0.0,49,12.7,N,1007.2,8.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Tindivanam,TMV,Viluppuram,12.2312,79.6508,25.7,0.0,30,12.9,SW,1010.5,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,24.5,0.0,50,18.4,NE,1009.0,8.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,26.5,0.0,46,16.6,SE,1011.9,7.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Ariyalur,ALU,Ariyalur,11.1401,79.0768,30.7,0.0,56,16.8,SE,1007.7,8.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,29.8,0.0,41,14.0,W,1008.9,9.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Dindigul Junction,DG,Dindigul,10.3644,77.9803,27.8,0.0,36,11.2,S,1007.8,10.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Madurai Junction,MDU,Madurai,9.9195,78.1111,29.1,0.0,73,14.4,N,1008.8,9.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,27.5,0.0,52,13.2,W,1014.1,8.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Satur,SRT,Virudhunagar,9.3592,77.9255,30.4,0.0,83,14.8,SE,1007.2,9.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,30.0,0.0,62,11.0,SE,1009.3,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,30.9,0.0,52,13.4,NE,1010.8,6.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Thoothukudi,TN,Thoothukudi,8.8053,78.146,27.5,0.0,58,16.2,SE,1008.3,7.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Chennai Egmore,MS,Chennai,13.0777,80.2613,26.8,0.0,70,25.9,W,1006.1,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Tambaram,TBM,Chengalpattu,12.9248,80.1202,31.2,0.0,44,20.2,S,1010.6,8.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.2,0.4,75,19.9,N,1010.3,6.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Tindivanam,TMV,Viluppuram,12.2312,79.6508,29.5,0.0,56,16.8,W,1009.6,6.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,27.3,0.0,42,10.6,SW,1010.1,8.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,29.6,0.0,46,17.2,SE,1014.1,6.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Ariyalur,ALU,Ariyalur,11.1401,79.0768,28.0,0.0,63,15.7,W,1009.9,6.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.8,0.0,72,16.8,N,1012.9,9.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Dindigul Junction,DG,Dindigul,10.3644,77.9803,26.1,0.0,60,12.0,NE,1012.0,9.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Madurai Junction,MDU,Madurai,9.9195,78.1111,30.1,0.0,42,18.4,N,1009.3,10.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,28.4,0.0,29,13.1,NW,1010.5,8.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Satur,SRT,Virudhunagar,9.3592,77.9255,29.5,0.0,55,8.6,SW,1009.2,9.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,26.5,0.0,62,20.7,W,1008.0,8.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,27.7,0.0,48,5.6,E,1013.7,9.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.1,0.0,44,19.7,NW,1008.7,9.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Chennai Egmore,MS,Chennai,13.0777,80.2613,30.1,0.0,43,16.4,N,1012.1,6.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Tambaram,TBM,Chengalpattu,12.9248,80.1202,28.7,0.0,48,20.1,W,1010.5,7.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,27.6,0.0,63,10.0,E,1015.5,9.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Tindivanam,TMV,Viluppuram,12.2312,79.6508,27.5,0.0,50,14.1,NE,1011.6,11.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,27.8,0.0,44,11.4,W,1009.2,7.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.4,0.0,42,16.4,N,1007.5,7.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Ariyalur,ALU,Ariyalur,11.1401,79.0768,25.6,0.0,44,16.4,E,1002.9,5.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,28.9,0.0,32,11.6,E,1011.9,9.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Dindigul Junction,DG,Dindigul,10.3644,77.9803,29.0,0.0,37,25.5,W,1007.7,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Madurai Junction,MDU,Madurai,9.9195,78.1111,26.4,0.0,48,10.4,E,1006.7,8.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,30.6,0.0,54,8.3,S,1013.3,7.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Satur,SRT,Virudhunagar,9.3592,77.9255,31.8,0.0,39,16.1,NW,1009.5,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,27.3,0.0,30,8.6,NW,1008.8,7.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,29.1,0.0,59,13.3,SE,1011.9,9.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.7,0.0,61,14.2,SE,1004.8,10.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Chennai Egmore,MS,Chennai,13.0777,80.2613,23.9,0.0,56,15.7,SE,1010.8,9.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Tambaram,TBM,Chengalpattu,12.9248,80.1202,28.6,0.0,63,12.7,W,1011.5,8.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,30.2,0.0,48,23.1,W,1009.6,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Tindivanam,TMV,Viluppuram,12.2312,79.6508,27.6,0.0,65,3.2,N,1007.1,10.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,28.6,0.0,73,17.3,SW,1013.3,9.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.0,0.0,74,8.3,W,1012.4,8.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Ariyalur,ALU,Ariyalur,11.1401,79.0768,25.8,0.0,36,16.0,E,1013.4,11.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.9,4.7,95,11.5,SE,1014.1,8.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Dindigul Junction,DG,Dindigul,10.3644,77.9803,26.4,0.0,52,5.3,SE,1009.0,9.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Madurai Junction,MDU,Madurai,9.9195,78.1111,31.2,0.0,62,14.7,NE,1010.1,8.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,25.0,0.0,78,15.9,E,1008.7,7.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Satur,SRT,Virudhunagar,9.3592,77.9255,26.2,0.0,54,15.0,N,1007.9,7.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,31.9,0.0,53,10.2,NE,1010.8,7.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,31.3,3.2,94,13.3,SW,1011.8,8.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Thoothukudi,TN,Thoothukudi,8.8053,78.146,30.4,0.0,45,2.0,N,1009.1,10.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Chennai Egmore,MS,Chennai,13.0777,80.2613,26.5,0.0,46,14.8,NW,1013.1,8.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Tambaram,TBM,Chengalpattu,12.9248,80.1202,30.4,0.0,55,13.5,NW,1009.9,5.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,30.5,0.0,25,7.5,NW,1010.2,8.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Tindivanam,TMV,Viluppuram,12.2312,79.6508,30.2,0.0,25,8.9,E,1009.2,10.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,24.9,0.0,38,18.8,S,1010.0,8.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,27.5,0.0,55,12.3,E,1009.3,8.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Ariyalur,ALU,Ariyalur,11.1401,79.0768,28.4,0.0,59,11.5,SE,1008.2,6.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,28.9,0.0,61,13.7,N,1008.7,9.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Dindigul Junction,DG,Dindigul,10.3644,77.9803,28.2,0.0,51,10.9,E,1009.1,8.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Madurai Junction,MDU,Madurai,9.9195,78.1111,31.8,0.0,42,18.1,E,1014.5,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,26.8,0.0,61,5.7,SE,1010.4,7.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Satur,SRT,Virudhunagar,9.3592,77.9255,32.1,0.0,52,11.4,N,1008.7,9.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,25.1,0.0,57,9.4,NW,1007.8,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,26.9,0.0,61,13.1,S,1011.7,8.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.1,0.0,52,18.6,NE,1012.9,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Chennai Egmore,MS,Chennai,13.0777,80.2613,28.4,0.0,53,12.0,W,1007.1,6.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Tambaram,TBM,Chengalpattu,12.9248,80.1202,27.9,0.0,64,12.2,S,1012.7,10.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,27.4,0.0,49,14.7,NW,1009.5,10.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Tindivanam,TMV,Viluppuram,12.2312,79.6508,27.2,0.0,53,17.5,E,1007.6,7.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,31.6,0.0,62,13.4,N,1006.2,8.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,26.2,0.0,62,12.0,N,1006.3,9.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Ariyalur,ALU,Ariyalur,11.1401,79.0768,24.3,0.0,36,18.9,W,1007.8,9.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,26.6,0.0,64,17.7,W,1009.0,10.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Dindigul Junction,DG,Dindigul,10.3644,77.9803,27.7,0.0,51,15.8,N,1005.6,12.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Madurai Junction,MDU,Madurai,9.9195,78.1111,31.5,0.0,63,13.0,SE,1013.2,10.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,30.4,0.0,60,11.3,W,1012.9,8.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Satur,SRT,Virudhunagar,9.3592,77.9255,30.5,0.0,35,17.0,NE,1009.4,8.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,27.6,0.0,48,14.6,S,1011.4,9.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,29.4,0.0,66,12.7,SW,1009.4,9.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Thoothukudi,TN,Thoothukudi,8.8053,78.146,24.4,0.0,71,13.9,SW,1008.4,8.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Chennai Egmore,MS,Chennai,13.0777,80.2613,28.1,0.0,75,2.0,NE,1013.1,8.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Tambaram,TBM,Chengalpattu,12.9248,80.1202,28.8,0.0,40,20.6,E,1011.5,6.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,25.8,0.0,59,11.3,S,1011.9,7.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Tindivanam,TMV,Viluppuram,12.2312,79.6508,26.8,0.0,42,12.5,S,1006.7,8.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,32.3,0.0,41,16.2,S,1011.1,9.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.9,0.0,62,12.7,N,1008.9,11.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Ariyalur,ALU,Ariyalur,11.1401,79.0768,27.5,0.0,63,2.0,NW,1010.1,6.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,30.4,0.0,44,10.5,NE,1009.3,10.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Dindigul Junction,DG,Dindigul,10.3644,77.9803,24.7,0.0,51,14.1,SW,1009.0,8.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Madurai Junction,MDU,Madurai,9.9195,78.1111,27.9,3.7,74,14.6,N,1012.9,7.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,33.2,0.0,65,12.7,SE,1010.7,9.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Satur,SRT,Virudhunagar,9.3592,77.9255,27.8,0.0,62,14.0,NE,1012.1,7.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,26.5,9.4,79,8.1,E,1012.6,10.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,29.5,0.0,75,14.3,W,1007.8,9.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-29,Thoothukudi,TN,Thoothukudi,8.8053,78.146,27.4,0.0,71,21.4,N,1010.3,9.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-30,Chennai Egmore,MS,Chennai,13.0777,80.2613,26.8,0.0,67,16.8,NE,1016.0,8.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-30,Tambaram,TBM,Chengalpattu,12.9248,80.1202,31.3,0.0,58,21.9,W,1010.9,8.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-30,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.4,0.0,63,15.6,W,1012.1,9.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-30,Tindivanam,TMV,Viluppuram,12.2312,79.6508,25.2,0.0,77,14.5,SW,1007.9,9.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-30,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,28.9,0.9,56,9.3,NW,1007.9,7.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
