task_id,section_id,required_resource_type,nearest_machine,machine_distance_km,machine_available,crew_available,resource_feasible,utilization_rate
TDMS_TASK_002516,SEC_040,Tower Wagon,MCH_0038,1.11,True,True,True,0.75
TDMS_TASK_002517,SEC_030,Tower Wagon,MCH_0109,1.25,True,True,True,0.75
TDMS_TASK_002518,SEC_025,Tower Wagon,MCH_0120,10.42,True,True,True,0.75
TDMS_TASK_002519,SEC_006,Tower Wagon,MCH_0010,71.45,True,True,False,0.75
TDMS_TASK_002520,SEC_049,Tower Wagon,MCH_0051,9.46,True,True,True,0.75
TDMS_TASK_002521,SEC_020,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002522,SEC_001,Tower Wagon,MCH_0010,109.73,True,True,False,0.75
TDMS_TASK_002523,SEC_009,Tower Wagon,MCH_0010,45.21,True,True,True,0.75
TDMS_TASK_002524,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002525,SEC_002,Tower Wagon,MCH_0010,102.58,True,True,False,0.75
TDMS_TASK_002526,SEC_013,Tower Wagon,MCH_0010,0.85,True,True,True,0.75
TDMS_TASK_002527,SEC_023,Tower Wagon,MCH_0015,10.65,True,True,True,0.75
TDMS_TASK_002528,SEC_046,Tower Wagon,MCH_0071,7.56,True,True,True,0.75
TDMS_TASK_002529,SEC_003,Tower Wagon,MCH_0010,93.28,True,True,False,0.75
TDMS_TASK_002530,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002531,SEC_045,Tower Wagon,MCH_0034,3.29,True,True,True,0.75
TDMS_TASK_002532,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002533,SEC_046,Tower Wagon,MCH_0034,0.39,True,True,True,0.75
TDMS_TASK_002534,SEC_007,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002535,SEC_038,Tower Wagon,MCH_0044,6.56,True,True,True,0.75
TDMS_TASK_002536,SEC_049,Tower Wagon,MCH_0051,2.29,True,True,True,0.75
TDMS_TASK_002537,SEC_013,Tower Wagon,MCH_0010,0.17,True,True,True,0.75
TDMS_TASK_002538,SEC_025,Tower Wagon,MCH_0120,21.08,True,True,True,0.75
TDMS_TASK_002539,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002540,SEC_025,Tower Wagon,MCH_0015,20.66,True,True,True,0.75
TDMS_TASK_002541,SEC_011,Tower Wagon,MCH_0010,14.05,True,True,True,0.75
TDMS_TASK_002542,SEC_049,Tower Wagon,MCH_0050,0.18,True,True,True,0.75
TDMS_TASK_002543,SEC_046,Tower Wagon,MCH_0071,4.53,True,True,True,0.75
TDMS_TASK_002544,SEC_017,Tower Wagon,MCH_0019,2.85,True,True,True,0.75
TDMS_TASK_002545,SEC_039,Tower Wagon,MCH_0044,5.12,True,True,True,0.75
TDMS_TASK_002546,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002547,SEC_038,Tower Wagon,MCH_0044,9.14,True,True,True,0.75
TDMS_TASK_002548,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002549,SEC_024,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002550,SEC_004,Tower Wagon,MCH_0010,77.22,True,True,False,0.75
TDMS_TASK_002551,SEC_028,Tower Wagon,MCH_0069,8.87,True,True,True,0.75
TDMS_TASK_002552,SEC_013,Tower Wagon,MCH_0010,1.93,True,True,True,0.75
TDMS_TASK_002553,SEC_009,Tower Wagon,MCH_0010,42.46,True,True,True,0.75
TDMS_TASK_002554,SEC_008,Tower Wagon,MCH_0010,51.87,True,True,False,0.75
TDMS_TASK_002555,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002556,SEC_004,Tower Wagon,MCH_0010,86.66,True,True,False,0.75
TDMS_TASK_002557,SEC_038,Tower Wagon,MCH_0044,7.75,True,True,True,0.75
TDMS_TASK_002558,SEC_044,Tower Wagon,MCH_0038,17.77,True,True,True,0.75
TDMS_TASK_002559,SEC_001,Tower Wagon,MCH_0010,114.85,True,True,False,0.75
TDMS_TASK_002560,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002561,SEC_026,Tower Wagon,MCH_0045,9.2,True,True,True,0.75
TDMS_TASK_002562,SEC_015,Tower Wagon,MCH_0019,11.28,True,True,True,0.75
TDMS_TASK_002563,SEC_028,Tower Wagon,MCH_0109,10.87,True,True,True,0.75
TDMS_TASK_002564,SEC_018,Tower Wagon,MCH_0019,8.14,True,True,True,0.75
TDMS_TASK_002565,SEC_019,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002566,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002567,SEC_038,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002568,SEC_027,Tower Wagon,MCH_0069,0.53,True,True,True,0.75
TDMS_TASK_002569,SEC_017,Tower Wagon,MCH_0019,3.54,True,True,True,0.75
TDMS_TASK_002570,SEC_046,Tower Wagon,MCH_0034,1.05,True,True,True,0.75
TDMS_TASK_002571,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002572,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002573,SEC_032,Tower Wagon,MCH_0028,4.41,True,True,True,0.75
TDMS_TASK_002574,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002575,SEC_036,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002576,SEC_014,Tower Wagon,MCH_0115,0.44,True,True,True,0.75
TDMS_TASK_002577,SEC_011,Tower Wagon,MCH_0010,21.41,True,True,True,0.75
TDMS_TASK_002578,SEC_021,Tower Wagon,MCH_0015,4.05,True,True,True,0.75
TDMS_TASK_002579,SEC_048,Tower Wagon,MCH_0059,0.35,True,True,True,0.75
TDMS_TASK_002580,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002581,SEC_017,Tower Wagon,MCH_0019,1.69,True,True,True,0.75
TDMS_TASK_002582,SEC_022,Tower Wagon,MCH_0015,8.15,True,True,True,0.75
TDMS_TASK_002583,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002584,SEC_028,Tower Wagon,MCH_0069,10.57,True,True,True,0.75
TDMS_TASK_002585,SEC_014,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002586,SEC_026,Tower Wagon,MCH_0045,0.54,True,True,True,0.75
TDMS_TASK_002587,SEC_015,Tower Wagon,MCH_0019,6.94,True,True,True,0.75
TDMS_TASK_002588,SEC_013,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002589,SEC_048,Tower Wagon,MCH_0059,0.2,True,True,True,0.75
TDMS_TASK_002590,SEC_014,Tower Wagon,MCH_0115,6.32,True,True,True,0.75
TDMS_TASK_002591,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002592,SEC_017,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002593,SEC_025,Tower Wagon,MCH_0120,8.08,True,True,True,0.75
TDMS_TASK_002594,SEC_003,Tower Wagon,MCH_0010,90.04,True,True,False,0.75
TDMS_TASK_002595,SEC_012,Tower Wagon,MCH_0010,7.96,True,True,True,0.75
TDMS_TASK_002596,SEC_007,Tower Wagon,MCH_0010,62.57,True,True,False,0.75
TDMS_TASK_002597,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002598,SEC_032,Tower Wagon,MCH_0028,7.34,True,True,True,0.75
TDMS_TASK_002599,SEC_048,Tower Wagon,MCH_0071,0.21,True,True,True,0.75
TDMS_TASK_002600,SEC_017,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002601,SEC_044,Tower Wagon,MCH_0038,16.58,True,True,True,0.75
TDMS_TASK_002602,SEC_009,Tower Wagon,MCH_0010,43.34,True,True,True,0.75
TDMS_TASK_002603,SEC_037,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002604,SEC_026,Tower Wagon,MCH_0045,3.39,True,True,True,0.75
TDMS_TASK_002605,SEC_034,Tower Wagon,MCH_0055,6.08,True,True,True,0.75
TDMS_TASK_002606,SEC_033,Tower Wagon,MCH_0055,5.12,True,True,True,0.75
TDMS_TASK_002607,SEC_025,Tower Wagon,MCH_0120,7.99,True,True,True,0.75
TDMS_TASK_002608,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002609,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002610,SEC_041,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002611,SEC_048,Tower Wagon,MCH_0050,0.21,True,True,True,0.75
TDMS_TASK_002612,SEC_046,Tower Wagon,MCH_0034,1.33,True,True,True,0.75
TDMS_TASK_002613,SEC_007,Tower Wagon,MCH_0010,56.52,True,True,False,0.75
TDMS_TASK_002614,SEC_026,Tower Wagon,MCH_0001,13.3,True,True,True,0.75
TDMS_TASK_002615,SEC_004,Tower Wagon,MCH_0010,86.18,True,True,False,0.75
TDMS_TASK_002616,SEC_029,Tower Wagon,MCH_0109,10.0,True,True,True,0.75
TDMS_TASK_002617,SEC_049,Tower Wagon,MCH_0051,7.76,True,True,True,0.75
TDMS_TASK_002618,SEC_002,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002619,SEC_028,Tower Wagon,MCH_0069,9.67,True,True,True,0.75
TDMS_TASK_002620,SEC_046,Tower Wagon,MCH_0034,8.37,True,True,True,0.75
TDMS_TASK_002621,SEC_043,Tower Wagon,MCH_0038,10.26,True,True,True,0.75
TDMS_TASK_002622,SEC_018,Tower Wagon,MCH_0019,1.87,True,True,True,0.75
TDMS_TASK_002623,SEC_004,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002624,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002625,SEC_045,Tower Wagon,MCH_0034,1.12,True,True,True,0.75
TDMS_TASK_002626,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002627,SEC_049,Tower Wagon,MCH_0051,2.38,True,True,True,0.75
TDMS_TASK_002628,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002629,SEC_026,Tower Wagon,MCH_0102,5.8,True,True,True,0.75
TDMS_TASK_002630,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002631,SEC_046,Tower Wagon,MCH_0034,4.46,True,True,True,0.75
TDMS_TASK_002632,SEC_029,Tower Wagon,MCH_0109,5.69,True,True,True,0.75
TDMS_TASK_002633,SEC_045,Tower Wagon,MCH_0034,4.19,True,True,True,0.75
TDMS_TASK_002634,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002635,SEC_003,Tower Wagon,MCH_0010,94.46,True,True,False,0.75
TDMS_TASK_002636,SEC_001,Tower Wagon,MCH_0010,116.62,True,True,False,0.75
TDMS_TASK_002637,SEC_014,Tower Wagon,MCH_0115,2.25,True,True,True,0.75
TDMS_TASK_002638,SEC_033,Tower Wagon,MCH_0055,0.11,True,True,True,0.75
TDMS_TASK_002639,SEC_006,Tower Wagon,MCH_0010,68.44,True,True,False,0.75
TDMS_TASK_002640,SEC_043,Tower Wagon,MCH_0038,12.22,True,True,True,0.75
TDMS_TASK_002641,SEC_011,Tower Wagon,MCH_0010,33.67,True,True,True,0.75
TDMS_TASK_002642,SEC_025,Tower Wagon,MCH_0015,21.74,True,True,True,0.75
TDMS_TASK_002643,SEC_009,Tower Wagon,MCH_0010,47.85,True,True,True,0.75
TDMS_TASK_002644,SEC_022,Tower Wagon,MCH_0015,9.68,True,True,True,0.75
TDMS_TASK_002645,SEC_022,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002646,SEC_001,Tower Wagon,MCH_0010,124.88,True,True,False,0.75
TDMS_TASK_002647,SEC_026,Tower Wagon,MCH_0045,5.45,True,True,True,0.75
TDMS_TASK_002648,SEC_038,Tower Wagon,MCH_0044,12.42,True,True,True,0.75
TDMS_TASK_002649,SEC_046,Tower Wagon,MCH_0034,4.75,True,True,True,0.75
TDMS_TASK_002650,SEC_014,Tower Wagon,MCH_0115,0.47,True,True,True,0.75
TDMS_TASK_002651,SEC_044,Tower Wagon,MCH_0034,17.18,True,True,True,0.75
TDMS_TASK_002652,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002653,SEC_049,Tower Wagon,MCH_0051,6.16,True,True,True,0.75
TDMS_TASK_002654,SEC_017,Tower Wagon,MCH_0019,5.81,True,True,True,0.75
TDMS_TASK_002655,SEC_043,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002656,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002657,SEC_002,Tower Wagon,MCH_0010,104.25,True,True,False,0.75
TDMS_TASK_002658,SEC_011,Tower Wagon,MCH_0010,21.61,True,True,True,0.75
TDMS_TASK_002659,SEC_029,Tower Wagon,MCH_0109,8.85,True,True,True,0.75
TDMS_TASK_002660,SEC_007,Tower Wagon,MCH_0010,64.75,True,True,False,0.75
TDMS_TASK_002661,SEC_018,Tower Wagon,MCH_0031,2.22,True,True,True,0.75
TDMS_TASK_002662,SEC_036,Tower Wagon,MCH_0055,12.7,True,True,True,0.75
TDMS_TASK_002663,SEC_006,Tower Wagon,MCH_0010,68.93,True,True,False,0.75
TDMS_TASK_002664,SEC_025,Tower Wagon,MCH_0015,21.74,True,True,True,0.75
TDMS_TASK_002665,SEC_009,Tower Wagon,MCH_0010,43.24,True,True,True,0.75
TDMS_TASK_002666,SEC_025,Tower Wagon,MCH_0120,6.43,True,True,True,0.75
TDMS_TASK_002667,SEC_011,Tower Wagon,MCH_0010,33.17,True,True,True,0.75
TDMS_TASK_002668,SEC_047,Tower Wagon,MCH_0071,0.95,True,True,True,0.75
TDMS_TASK_002669,SEC_003,Tower Wagon,MCH_0010,97.0,True,True,False,0.75
TDMS_TASK_002670,SEC_047,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002671,SEC_038,Tower Wagon,MCH_0044,10.33,True,True,True,0.75
TDMS_TASK_002672,SEC_044,Tower Wagon,MCH_0038,13.58,True,True,True,0.75
TDMS_TASK_002673,SEC_043,Tower Wagon,MCH_0038,11.93,True,True,True,0.75
TDMS_TASK_002674,SEC_007,Tower Wagon,MCH_0010,54.15,True,True,False,0.75
TDMS_TASK_002675,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002676,SEC_026,Tower Wagon,MCH_0001,14.58,True,True,True,0.75
TDMS_TASK_002677,SEC_046,Tower Wagon,MCH_0071,2.29,True,True,True,0.75
TDMS_TASK_002678,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002679,SEC_026,Tower Wagon,MCH_0045,10.08,True,True,True,0.75
TDMS_TASK_002680,SEC_017,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002681,SEC_004,Tower Wagon,MCH_0010,81.37,True,True,False,0.75
TDMS_TASK_002682,SEC_004,Tower Wagon,MCH_0010,87.53,True,True,False,0.75
TDMS_TASK_002683,SEC_018,Tower Wagon,MCH_0019,0.85,True,True,True,0.75
TDMS_TASK_002684,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002685,SEC_025,Tower Wagon,MCH_0120,18.54,True,True,True,0.75
TDMS_TASK_002686,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002687,SEC_011,Tower Wagon,MCH_0010,31.71,True,True,True,0.75
TDMS_TASK_002688,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002689,SEC_027,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002690,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002691,SEC_032,Tower Wagon,MCH_0028,4.9,True,True,True,0.75
TDMS_TASK_002692,SEC_026,Tower Wagon,MCH_0001,9.45,True,True,True,0.75
TDMS_TASK_002693,SEC_045,Tower Wagon,MCH_0034,5.48,True,True,True,0.75
TDMS_TASK_002694,SEC_018,Tower Wagon,MCH_0031,6.03,True,True,True,0.75
TDMS_TASK_002695,SEC_046,Tower Wagon,MCH_0034,4.26,True,True,True,0.75
TDMS_TASK_002696,SEC_015,Tower Wagon,MCH_0019,6.94,True,True,True,0.75
TDMS_TASK_002697,SEC_004,Tower Wagon,MCH_0010,77.32,True,True,False,0.75
TDMS_TASK_002698,SEC_018,Tower Wagon,MCH_0031,8.89,True,True,True,0.75
TDMS_TASK_002699,SEC_004,Tower Wagon,MCH_0010,76.93,True,True,False,0.75
TDMS_TASK_002700,SEC_004,Tower Wagon,MCH_0010,80.88,True,True,False,0.75
TDMS_TASK_002701,SEC_044,Tower Wagon,MCH_0034,16.88,True,True,True,0.75
TDMS_TASK_002702,SEC_038,Tower Wagon,MCH_0044,9.24,True,True,True,0.75
TDMS_TASK_002703,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002704,SEC_043,Tower Wagon,MCH_0038,6.53,True,True,True,0.75
TDMS_TASK_002705,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002706,SEC_011,Tower Wagon,MCH_0010,16.11,True,True,True,0.75
TDMS_TASK_002707,SEC_032,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002708,SEC_012,Tower Wagon,MCH_0010,8.64,True,True,True,0.75
TDMS_TASK_002709,SEC_032,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002710,SEC_044,Tower Wagon,MCH_0034,19.68,True,True,True,0.75
TDMS_TASK_002711,SEC_002,Tower Wagon,MCH_0010,101.2,True,True,False,0.75
TDMS_TASK_002712,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002713,SEC_046,Tower Wagon,MCH_0034,6.22,True,True,True,0.75
TDMS_TASK_002714,SEC_025,Tower Wagon,MCH_0120,12.67,True,True,True,0.75
TDMS_TASK_002715,SEC_025,Tower Wagon,MCH_0120,18.05,True,True,True,0.75
TDMS_TASK_002716,SEC_022,Tower Wagon,MCH_0015,8.82,True,True,True,0.75
TDMS_TASK_002717,SEC_018,Tower Wagon,MCH_0031,2.61,True,True,True,0.75
TDMS_TASK_002718,SEC_030,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002719,SEC_026,Tower Wagon,MCH_0045,10.08,True,True,True,0.75
TDMS_TASK_002720,SEC_007,Tower Wagon,MCH_0010,63.66,True,True,False,0.75
TDMS_TASK_002721,SEC_026,Tower Wagon,MCH_0102,1.85,True,True,True,0.75
TDMS_TASK_002722,SEC_028,Tower Wagon,MCH_0109,10.27,True,True,True,0.75
TDMS_TASK_002723,SEC_004,Tower Wagon,MCH_0010,82.71,True,True,False,0.75
TDMS_TASK_002724,SEC_017,Tower Wagon,MCH_0019,4.43,True,True,True,0.75
TDMS_TASK_002725,SEC_038,Tower Wagon,MCH_0044,10.83,True,True,True,0.75
TDMS_TASK_002726,SEC_026,Tower Wagon,MCH_0102,4.91,True,True,True,0.75
TDMS_TASK_002727,SEC_006,Tower Wagon,MCH_0010,74.18,True,True,False,0.75
TDMS_TASK_002728,SEC_001,Tower Wagon,MCH_0010,111.31,True,True,False,0.75
TDMS_TASK_002729,SEC_026,Tower Wagon,MCH_0045,10.68,True,True,True,0.75
TDMS_TASK_002730,SEC_022,Tower Wagon,MCH_0015,8.15,True,True,True,0.75
TDMS_TASK_002731,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002732,SEC_025,Tower Wagon,MCH_0120,11.89,True,True,True,0.75
TDMS_TASK_002733,SEC_046,Tower Wagon,MCH_0034,2.89,True,True,True,0.75
TDMS_TASK_002734,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002735,SEC_021,Tower Wagon,MCH_0015,2.56,True,True,True,0.75
TDMS_TASK_002736,SEC_006,Tower Wagon,MCH_0010,72.91,True,True,False,0.75
TDMS_TASK_002737,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002738,SEC_007,Tower Wagon,MCH_0010,53.75,True,True,False,0.75
TDMS_TASK_002739,SEC_025,Tower Wagon,MCH_0015,20.08,True,True,True,0.75
TDMS_TASK_002740,SEC_014,Tower Wagon,MCH_0115,5.73,True,True,True,0.75
TDMS_TASK_002741,SEC_007,Tower Wagon,MCH_0010,54.84,True,True,False,0.75
TDMS_TASK_002742,SEC_003,Tower Wagon,MCH_0010,89.16,True,True,False,0.75
TDMS_TASK_002743,SEC_025,Tower Wagon,MCH_0120,15.89,True,True,True,0.75
TDMS_TASK_002744,SEC_046,Tower Wagon,MCH_0071,8.05,True,True,True,0.75
TDMS_TASK_002745,SEC_009,Tower Wagon,MCH_0010,49.52,True,True,True,0.75
TDMS_TASK_002746,SEC_018,Tower Wagon,MCH_0019,6.76,True,True,True,0.75
TDMS_TASK_002747,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002748,SEC_039,Tower Wagon,MCH_0044,3.67,True,True,True,0.75
TDMS_TASK_002749,SEC_018,Tower Wagon,MCH_0031,9.98,True,True,True,0.75
TDMS_TASK_002750,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002751,SEC_011,Tower Wagon,MCH_0010,31.41,True,True,True,0.75
TDMS_TASK_002752,SEC_003,Tower Wagon,MCH_0010,95.44,True,True,False,0.75
TDMS_TASK_002753,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002754,SEC_028,Tower Wagon,MCH_0069,7.77,True,True,True,0.75
TDMS_TASK_002755,SEC_049,Tower Wagon,MCH_0051,7.16,True,True,True,0.75
TDMS_TASK_002756,SEC_044,Tower Wagon,MCH_0038,19.87,True,True,True,0.75
TDMS_TASK_002757,SEC_044,Tower Wagon,MCH_0034,15.78,True,True,True,0.75
TDMS_TASK_002758,SEC_027,Tower Wagon,MCH_0069,0.85,True,True,True,0.75
TDMS_TASK_002759,SEC_015,Tower Wagon,MCH_0019,10.8,True,True,True,0.75
TDMS_TASK_002760,SEC_018,Tower Wagon,MCH_0031,4.46,True,True,True,0.75
TDMS_TASK_002761,SEC_005,Tower Wagon,MCH_0010,75.12,True,True,False,0.75
TDMS_TASK_002762,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002763,SEC_015,Tower Wagon,MCH_0019,9.06,True,True,True,0.75
TDMS_TASK_002764,SEC_001,Tower Wagon,MCH_0010,112.98,True,True,False,0.75
TDMS_TASK_002765,SEC_009,Tower Wagon,MCH_0010,47.36,True,True,True,0.75
TDMS_TASK_002766,SEC_025,Tower Wagon,MCH_0120,7.11,True,True,True,0.75
TDMS_TASK_002767,SEC_015,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002768,SEC_049,Tower Wagon,MCH_0051,8.26,True,True,True,0.75
TDMS_TASK_002769,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002770,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002771,SEC_028,Tower Wagon,MCH_0069,11.37,True,True,True,0.75
TDMS_TASK_002772,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002773,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002774,SEC_032,Tower Wagon,MCH_0060,3.59,True,True,True,0.75
TDMS_TASK_002775,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002776,SEC_012,Tower Wagon,MCH_0010,9.41,True,True,True,0.75
TDMS_TASK_002777,SEC_025,Tower Wagon,MCH_0120,11.99,True,True,True,0.75
TDMS_TASK_002778,SEC_045,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002779,SEC_017,Tower Wagon,MCH_0019,0.57,True,True,True,0.75
TDMS_TASK_002780,SEC_001,Tower Wagon,MCH_0010,109.34,True,True,False,0.75
TDMS_TASK_002781,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002782,SEC_046,Tower Wagon,MCH_0034,4.55,True,True,True,0.75
TDMS_TASK_002783,SEC_035,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002784,SEC_043,Tower Wagon,MCH_0038,6.43,True,True,True,0.75
TDMS_TASK_002785,SEC_045,Tower Wagon,MCH_0034,4.88,True,True,True,0.75
TDMS_TASK_002786,SEC_004,Tower Wagon,MCH_0010,81.27,True,True,False,0.75
TDMS_TASK_002787,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002788,SEC_002,Tower Wagon,MCH_0010,103.56,True,True,False,0.75
TDMS_TASK_002789,SEC_001,Tower Wagon,MCH_0010,125.18,True,True,False,0.75
TDMS_TASK_002790,SEC_043,Tower Wagon,MCH_0038,5.35,True,True,True,0.75
TDMS_TASK_002791,SEC_046,Tower Wagon,MCH_0034,4.95,True,True,True,0.75
TDMS_TASK_002792,SEC_006,Tower Wagon,MCH_0010,66.59,True,True,False,0.75
TDMS_TASK_002793,SEC_032,Tower Wagon,MCH_0028,7.73,True,True,True,0.75
TDMS_TASK_002794,SEC_025,Tower Wagon,MCH_0120,7.01,True,True,True,0.75
TDMS_TASK_002795,SEC_003,Tower Wagon,MCH_0010,99.95,True,True,False,0.75
TDMS_TASK_002796,SEC_045,Tower Wagon,MCH_0034,3.29,True,True,True,0.75
TDMS_TASK_002797,SEC_044,Tower Wagon,MCH_0038,19.77,True,True,True,0.75
TDMS_TASK_002798,SEC_026,Tower Wagon,MCH_0045,5.35,True,True,True,0.75
TDMS_TASK_002799,SEC_032,Tower Wagon,MCH_0060,4.46,True,True,True,0.75
TDMS_TASK_002800,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002801,SEC_038,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002802,SEC_021,Tower Wagon,MCH_0015,1.66,True,True,True,0.75
TDMS_TASK_002803,SEC_049,Tower Wagon,MCH_0051,6.46,True,True,True,0.75
TDMS_TASK_002804,SEC_002,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002805,SEC_007,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002806,SEC_048,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002807,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002808,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002809,SEC_038,Tower Wagon,MCH_0044,10.53,True,True,True,0.75
TDMS_TASK_002810,SEC_007,Tower Wagon,MCH_0010,53.45,True,True,False,0.75
TDMS_TASK_002811,SEC_025,Tower Wagon,MCH_0120,15.31,True,True,True,0.75
TDMS_TASK_002812,SEC_011,Tower Wagon,MCH_0010,15.52,True,True,True,0.75
TDMS_TASK_002813,SEC_008,Tower Wagon,MCH_0010,49.89,True,True,True,0.75
TDMS_TASK_002814,SEC_047,Tower Wagon,MCH_0071,1.38,True,True,True,0.75
TDMS_TASK_002815,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_002816,SEC_003,Tower Wagon,MCH_0010,90.14,True,True,False,0.75
TDMS_TASK_002817,SEC_029,Tower Wagon,MCH_0109,8.18,True,True,True,0.75
TDMS_TASK_002818,SEC_044,Tower Wagon,MCH_0038,18.17,True,True,True,0.75
TDMS_TASK_002819,SEC_004,Tower Wagon,MCH_0010,77.41,True,True,False,0.75
TDMS_TASK_002820,SEC_032,Tower Wagon,MCH_0060,4.37,True,True,True,0.75
