task_id,section_id,required_resource_type,nearest_machine,machine_distance_km,machine_available,crew_available,resource_feasible,utilization_rate
SMMS_TASK_019866,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019867,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019868,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019869,SEC_011,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019870,SEC_043,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019871,SEC_005,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019872,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019873,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019874,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019875,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019876,SEC_012,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019877,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019878,SEC_037,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019879,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019880,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019881,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019882,SEC_044,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019883,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019884,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019885,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019886,SEC_038,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019887,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019888,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019889,SEC_018,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019890,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019891,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019892,SEC_002,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019893,SEC_037,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019894,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019895,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019896,SEC_011,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019897,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019898,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019899,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019900,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019901,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019902,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019903,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019904,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019905,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019906,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019907,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019908,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019909,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019910,SEC_033,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019911,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019912,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019913,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019914,SEC_036,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019915,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019916,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019917,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019918,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019919,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019920,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019921,SEC_011,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019922,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019923,SEC_038,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019924,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019925,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019926,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019927,SEC_005,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019928,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019929,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019930,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019931,SEC_026,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019932,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019933,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019934,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019935,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019936,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019937,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019938,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019939,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019940,SEC_024,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019941,SEC_042,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019942,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019943,SEC_032,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019944,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019945,SEC_043,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019946,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019947,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019948,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019949,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019950,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019951,SEC_046,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019952,SEC_005,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019953,SEC_023,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019954,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019955,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019956,SEC_041,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019957,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019958,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019959,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019960,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019961,SEC_019,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019962,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019963,SEC_033,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019964,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019965,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019966,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019967,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019968,SEC_028,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019969,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019970,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019971,SEC_037,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019972,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019973,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019974,SEC_041,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019975,SEC_023,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019976,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019977,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019978,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019979,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019980,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019981,SEC_018,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019982,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019983,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019984,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019985,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019986,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019987,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019988,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019989,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019990,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019991,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019992,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019993,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019994,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019995,SEC_036,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019996,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019997,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019998,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_019999,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020000,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020001,SEC_002,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020002,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020003,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020004,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020005,SEC_026,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020006,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020007,SEC_021,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020008,SEC_002,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020009,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020010,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020011,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020012,SEC_007,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020013,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020014,SEC_018,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020015,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020016,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020017,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020018,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020019,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020020,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020021,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020022,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020023,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020024,SEC_023,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020025,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020026,SEC_002,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020027,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020028,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020029,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020030,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020031,SEC_045,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020032,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020033,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020034,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020035,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020036,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020037,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020038,SEC_012,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020039,SEC_024,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020040,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020041,SEC_033,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020042,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020043,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020044,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020045,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020046,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020047,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020048,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020049,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020050,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020051,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020052,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020053,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020054,SEC_046,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020055,SEC_009,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020056,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020057,SEC_041,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020058,SEC_043,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020059,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020060,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020061,SEC_024,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020062,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020063,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020064,SEC_037,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020065,SEC_043,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020066,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020067,SEC_044,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020068,SEC_005,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020069,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020070,SEC_049,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020071,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020072,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020073,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020074,SEC_044,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020075,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020076,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020077,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020078,SEC_024,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020079,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020080,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020081,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020082,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020083,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020084,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020085,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020086,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020087,SEC_016,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020088,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020089,SEC_005,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020090,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020091,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020092,SEC_021,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020093,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020094,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020095,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020096,SEC_019,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020097,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020098,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020099,SEC_002,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020100,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020101,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020102,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020103,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020104,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020105,SEC_015,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020106,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020107,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020108,SEC_018,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020109,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020110,SEC_041,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020111,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020112,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020113,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020114,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020115,SEC_044,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020116,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020117,SEC_037,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020118,SEC_036,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020119,SEC_021,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020120,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020121,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020122,SEC_044,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020123,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020124,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020125,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020126,SEC_040,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020127,SEC_020,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020128,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020129,SEC_013,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020130,SEC_027,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020131,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020132,SEC_046,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020133,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020134,SEC_018,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020135,SEC_012,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020136,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020137,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020138,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020139,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020140,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020141,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020142,SEC_024,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020143,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020144,SEC_045,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020145,SEC_019,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020146,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020147,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020148,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020149,SEC_024,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020150,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020151,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020152,SEC_036,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020153,SEC_012,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020154,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020155,SEC_026,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020156,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020157,SEC_001,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020158,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020159,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020160,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020161,SEC_017,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020162,SEC_023,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020163,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020164,SEC_010,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020165,SEC_030,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020166,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020167,SEC_003,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020168,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020169,SEC_006,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020170,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020171,SEC_023,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020172,SEC_039,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020173,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020174,SEC_034,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020175,SEC_044,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020176,SEC_041,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020177,SEC_035,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020178,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020179,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020180,SEC_022,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020181,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020182,SEC_032,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020183,SEC_038,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020184,SEC_004,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020185,SEC_008,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020186,SEC_007,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020187,SEC_025,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020188,SEC_029,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020189,SEC_005,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020190,SEC_042,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020191,SEC_014,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020192,SEC_031,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020193,SEC_037,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020194,SEC_002,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020195,SEC_042,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020196,SEC_048,S&T crew,NONE,0.0,True,True,True,0.75
SMMS_TASK_020197,SEC_047,S&T crew,NONE,0.0,True,True,True,0.75
